project_id,substore,url,is_fork,is_archived,is_disabled,stars,watchers,size,open_issues,buggy_issues,all_issues,issues,forks,subscribers,language,lifetime,has_issues,has_downloads,has_wiki,has_pages,created,updated,pushed,default_branch,license,homepage,description,heads,commits,authors,committers,users,paths,snapshots,unique_files,original_files,impact,files,major_language,major_language_ratio,major_language_changes,all_forks_count,max_commit_delta,avg_commit_delta,first_commit,last_commit,is_abandoned,locs,duplicated_code,is_valid,max_experience,project_experience,authors_contributing_95%_commits,authors_contributing_80%_commits,authors_contributing_50%_commits,authors_contributing_95%_changes,authors_contributing_80%_changes,authors_contributing_50%_changes
952,Generic,https://github.com/tehfedaykin/handlingangularforms.git,false,false,false,2,2,391667,0,,,,1,1,JavaScript,260682498,true,true,true,true,1567117460,1587276727,1568156373,"master","MIT License","","",2,2229,265,247,269,391,2079,33,0,33,391,JavaScript,0.316857172278859,3077,10,14237626,703840,346705995,86023497,true,17204,0,true,28,20.982951996410947,153,8,1,21,2,1
953,Generic,https://github.com/tengbao/vanta.git,false,false,false,3621,3621,4550,39,,,,957,28,JavaScript,117318359,true,true,true,false,1500359357,1654179732,1651888822,"master","MIT License","http://vantajs.com/","Animated 3D backgrounds for your website",3,237,9,4,10,102,897,896,0,896,102,JavaScript,0.7242000901306895,1607,0,22085103,6999529,119609442,2291083,false,14194,0,true,35,7.4641350210970465,3,2,1,2,2,1
954,Generic,https://github.com/tg0825/tasty-react.git,false,false,false,1,1,17804,18,,,,0,2,JavaScript,83110872,true,true,true,false,1570956767,1584233459,1654067768,"master","","","",22,168,4,4,5,142,433,433,0,433,142,JavaScript,0.7963272120200334,477,0,15831748,9904597,83223005,112133,false,19097,0,true,35,6.928571428571429,3,2,1,2,2,1
955,Generic,https://github.com/th92rodr/notebook.git,false,false,false,0,0,3141,1,,,,0,1,JavaScript,85159094,true,true,true,false,1568945977,1636221839,1654105073,"master","","","Web application to take your notes.",3,217,4,2,5,180,239,234,0,234,180,Other,0.566,283,0,9085676,7657894,85233928,74834,false,25825,0,true,35,9.175115207373272,4,3,2,4,2,1
956,Generic,https://github.com/thaiq8nguyen/school-calendar-fe.git,false,false,false,0,0,1863,9,,,,0,1,JavaScript,74132626,true,true,true,false,1573836023,1573836175,1644689702,"master","MIT License","","Lambda Lab 17 Project",10,149,12,9,13,94,279,266,0,266,94,JavaScript,0.6882416396979504,638,0,22170327,11112768,83622832,9490206,false,23241,0,true,35,3.053691275167785,9,6,3,8,5,2
957,Generic,https://github.com/the-vis-sharma/umove.git,false,false,false,0,0,27269,21,,,,2,1,JavaScript,31666663,true,true,true,false,1572891820,1572891893,1599760626,"master","MIT License","","A Bike Allocation Project with Angular 8 Admin portal, Ionic 4 App for android & iOS with spring boot backend.",24,753,14,14,15,1875,3929,3892,0,3892,1875,TypeScript,0.3122859228479982,11123,0,13266971,2127341,86085951,54419288,true,251517,0,true,35,2.6666666666666665,10,8,4,9,6,3
958,Generic,https://github.com/thecloudgarage/polyglot-microservices-todos.git,false,false,false,0,0,3010,5,,,,0,1,JavaScript,141369260,true,true,true,false,1593433020,1599550462,1644535080,"master","MIT License","","A sample todos but powerful enough to showcase a mix of microservices in Springboot, Go, Javascript, NodeJS, Python using REDIS as a backend database",6,108,9,6,10,114,161,148,0,148,114,Other,0.6326034063260341,260,0,58339924,15369487,151014100,9644840,false,15368,0,true,35,7.296296296296297,4,2,1,4,1,1
959,Generic,https://github.com/thelayman/repo2.git,false,false,false,0,0,2991,22,,,,0,0,JavaScript,235550625,true,true,true,false,1566526360,1566531387,1649475198,"master","","","",35,546,40,34,41,691,353,350,0,350,691,Other,0.8258196721311475,2015,0,84609162,3026560,240255342,4704717,false,16944,0,true,35,6.47985347985348,23,11,2,16,5,2
960,Generic,https://github.com/therealjeffg/devtools-dashboard.git,false,false,false,3,3,1224,0,,,,1,2,JavaScript,58093851,true,true,true,true,1393010695,1512677893,1447257399,"master","","","Telemetry-based devtools dashboard ( WIP )",3,121,2,2,2,194,312,301,0,301,194,JavaScript,0.48577235772357724,239,0,7802980,12060478,265016377,206922526,true,28475,0,true,7,6.950413223140496,1,1,1,1,1,1
961,Generic,https://github.com/thinkful-ei-emu/andrewyin-bookmarks-app-react.git,false,false,false,0,0,3656,15,,,,0,3,JavaScript,102355846,true,true,true,false,1564516960,1564521193,1645891218,"master","","","",16,20,3,3,4,28,44,40,0,40,28,Other,0.5507246376811594,38,0,17298208,86625853,110644551,8288705,false,15801,0,true,35,26.9,2,2,1,3,2,1
962,Generic,https://github.com/threesugar/oop2.git,false,false,false,0,0,36006,39,,,,0,1,JavaScript,135082610,true,true,true,false,1509464044,1520295169,1644546744,"master","","","For all project-related stuffs.",20,357,6,5,7,4937,4334,3858,1,3860,4937,Python,0.4777145566619251,4030,0,53439652,4619513,144715786,9633176,false,35212,0,true,35,4.5322128851540615,3,1,1,2,1,1
963,Generic,https://github.com/ti-za/elastos-light-wallet.git,false,false,false,0,0,3936,14,,,,5,0,JavaScript,107373672,false,true,true,false,1584497898,1591422534,1648307242,"master","","","",20,237,7,7,8,220,317,317,0,317,220,Other,0.7013939838591343,956,0,29279772,6984353,113246354,5872682,false,82931,0,true,35,6.324894514767933,5,3,2,4,3,2
964,Generic,https://github.com/ti17m006/node-fh-master.git,false,false,false,1,1,474,3,,,,0,0,JavaScript,57100358,true,true,true,false,1566363457,1611437133,1623463817,"master","GNU General Public License v2.0","","Scholar project",5,257,5,4,6,139,385,383,0,383,139,JavaScript,0.5938461538461538,386,0,14700533,6341656,87816469,30716111,true,15814,0,true,35,6.821011673151751,2,1,1,2,1,1
965,Generic,https://github.com/ticktricktrack/github-actions-continuous-delivery.git,false,false,false,0,0,1930,19,,,,0,2,JavaScript,84768148,true,true,true,false,1582544482,1582547505,1654086889,"master","MIT License","https://lab.github.com/githubtraining/github-actions:-continuous-delivery","",21,87,7,4,8,30,35,0,0,0,30,Other,0.8095238095238095,119,8,12471337,19233568,84860934,93040,false,9661,0,true,35,9.206896551724139,5,3,1,5,4,2
966,Generic,https://github.com/tkssharma/arch.tkssharma.com.git,false,false,false,1,1,16354,1,,,,0,2,JavaScript,127282175,true,true,true,false,1583868881,1588902931,1645840331,"master","MIT License","","My Devops work in Different Projects : Blogger ",2,260,15,8,16,498,646,643,0,643,498,Other,0.5440985732814526,839,0,56937410,6354596,135621771,8339596,false,26128,0,true,35,4.376923076923077,5,2,1,2,1,1
967,Generic,https://github.com/tlcorp-201/knowledgeblogghost.git,false,false,false,0,0,46755,24,,,,0,2,JavaScript,285856720,true,true,true,false,1589376746,1589644429,1653522477,"master","MIT License","","",24,10935,404,294,414,5312,27239,27219,0,27219,5312,JavaScript,0.7636844132500213,71377,0,9440478,151228,286514269,657549,false,140160,0,true,35,16.385733882030177,56,16,5,24,8,3
968,Generic,https://github.com/tobico/seaturtle.git,false,false,false,3,3,1298,10,,,,1,1,JavaScript,364438076,true,true,true,false,1270012983,1565315985,1632199494,"master","MIT License","","Pure-JavaScript MVC framework that sits atop jQuery, with a design heavily inspired by Cocoa and Ruby.",15,408,7,7,8,354,1104,1101,0,1101,354,CoffeeScript,0.459050240880936,667,0,118903377,4010318,386418527,21980451,false,9003,0,true,35,13.068627450980392,2,1,1,1,1,1
969,Generic,https://github.com/tonys-l/loeo2.git,false,false,false,9,9,11113,0,,,,1,4,JavaScript,37463489,true,true,true,false,1495446010,1587453675,1532912488,"master","","","Spring Boot,Shiro,Mybatis,React,前后端分离,权限管理",1,120,2,2,2,4223,2473,2360,3,2366,4223,Other,0.4317925591882751,2298,0,17532983,12881617,158731056,121267567,true,327221,0,true,7,6.9,1,1,1,1,1,1
970,Generic,https://github.com/tooky/curiosity.git,false,false,false,0,0,3769,0,,,,0,1,JavaScript,34515273,true,true,true,false,1542877559,1542878276,1542878275,"master","MIT License","","",1,198,24,15,25,113,267,0,0,0,113,Other,0.5362694300518135,414,23,3112693,7831869,145816924,111301651,true,22442,0,true,13,4.48989898989899,15,5,1,10,3,1
971,Generic,https://github.com/top-talent0112/react.js-redux-django-restframework.git,false,false,false,1,1,1503,0,,,,0,0,JavaScript,58742673,true,true,true,false,1556814085,1574610344,1557309118,"master","","","",1,121,2,2,3,543,696,491,0,491,543,JavaScript,0.5033751205400193,522,0,55357414,12977576,155613527,96870912,true,7481,0,true,3,2.9834710743801653,1,1,1,1,1,1
972,Generic,https://github.com/top2017/farmbuild-farmdata.git,false,false,false,0,0,1102,0,,,,0,1,JavaScript,46462070,true,true,true,false,1487250974,1487250994,1487250986,"master","Other","","",4,376,8,8,8,2867,1381,1378,0,1378,2867,Other,0.580952380952381,2318,0,20307296,3934525,225195368,178733298,true,23693,0,true,4,3.5132978723404253,2,2,1,2,2,1
973,Generic,https://github.com/topcoder917/electron-react-native.git,false,false,false,0,0,7442,2,,,,0,1,JavaScript,216292001,true,true,true,false,1581561035,1581561813,1648234868,"master","MIT License","","",3,897,99,47,101,400,1464,1431,0,1431,400,JavaScript,0.5296442687747036,1876,0,64448017,1839548,222237146,5945145,false,2445,0,true,35,8.497212931995541,54,7,2,16,4,2
974,Generic,https://github.com/totoldhgncj/not-emptyrepo.git,false,false,false,0,0,20730,0,,,,0,1,JavaScript,440188371,true,true,true,false,1583853076,1583853406,1583853300,"master","MIT License","","",4,7650,352,87,353,692,13101,0,0,0,692,JavaScript,0.7984287781682862,15448,0,5028619,206980,511181618,70993247,true,52237,0,true,33,13.915947712418301,93,12,5,57,12,4
975,Generic,https://github.com/trapavko/hook-champions.git,false,false,false,0,0,62121,1,,,,0,2,JavaScript,166418276,true,true,true,true,1581626815,1581626988,1599182163,"master","","","",13,2653,24,18,25,3899,4039,4032,0,4032,3899,Other,0.6220978787372641,7449,0,19090479,603010,221416112,54997836,true,24429,0,true,35,11.695062193742933,4,2,1,4,2,2
976,Generic,https://github.com/travelmodellinggroup/documentation.git,false,false,false,2,2,42277,0,,,,4,5,JavaScript,160167149,true,true,false,false,1493061862,1639586602,1654093376,"master","","http://tmg.utoronto.ca/doc","The source code for the documetnation site for TMG's software.",1,595,12,11,13,14603,7007,7000,0,7000,14603,Other,0.8491277519616058,22293,0,18050003,2784669,160253773,86624,false,7248,0,true,35,5.408403361344538,7,5,2,4,2,1
977,Generic,https://github.com/triple-a-team/publicbeef.git,false,false,false,3,3,844,13,,,,0,2,JavaScript,84871692,true,true,true,true,1569254646,1569611031,1654126554,"master","","","Public Beef makes it easy to start some beef with local beefers! No longer will you have to beef unanswered, but you can find local people to beef with!",29,210,6,4,7,169,411,407,0,407,169,JavaScript,0.5460199004975125,878,0,19107744,7914481,84925152,53460,false,6654,0,true,35,3.738095238095238,5,3,2,5,3,1
978,Generic,https://github.com/tristan1075/watcher.git,false,false,false,0,0,34546,16,,,,1,1,JavaScript,82981655,true,true,true,false,1571149041,1571406553,1654130778,"master","","","Hackaton ESGI",22,143,7,6,8,14488,13464,822,0,822,14488,C++,0.7750470219435737,12362,0,23788331,11648808,83030893,49238,false,2565868,0,true,35,4.804195804195804,5,4,2,2,1,1
979,Generic,https://github.com/tristawolf/documentation.git,false,false,false,0,0,10667,21,,,,0,2,JavaScript,166211654,true,true,true,true,1581113063,1581113200,1645840255,"master","MIT License","","",34,1233,138,26,139,358,2062,2058,0,2058,358,Other,0.5089058524173028,2200,0,16197466,1335909,174551426,8339772,false,18161,0,true,35,13.35360908353609,76,5,1,21,3,1
980,Generic,https://github.com/pyscada/pyscada.git,false,false,false,289,289,6463,1,,,,99,50,JavaScript,284171737,true,true,false,false,1367922253,1654128036,1652276014,"master","GNU General Public License v3.0","http://pyscada.rtfd.io/","PyScada is a open source scada system that uses the Django framework as backend",7,607,12,12,13,930,2654,2605,0,2605,930,Python,0.5876174682144831,3189,0,15868259,2726228,286267303,2095566,false,76119,0,true,10,8.334431630971993,4,3,2,4,3,2
981,Generic,https://github.com/trond240/traveltracker.git,false,false,false,0,0,403,20,,,,0,2,JavaScript,105649970,true,true,true,true,1582748440,1583352120,1654087161,"master","","","",26,126,6,4,7,29,177,130,0,130,29,JavaScript,0.595679012345679,193,7,16503720,13232697,105742827,92857,false,12549,0,true,35,8,4,3,2,5,3,2
982,Generic,https://github.com/tviles/github-actions-continuous-delivery.git,false,false,false,0,0,1923,19,,,,0,2,JavaScript,84766675,true,true,true,false,1581667231,1581667241,1654085416,"master","MIT License","https://lab.github.com/githubtraining/github-actions:-continuous-delivery","",24,78,7,3,8,30,35,0,0,0,30,Other,0.7851239669421488,95,8,12469168,21481629,84861028,94607,false,9661,0,true,35,10.076923076923077,5,2,1,5,3,1
983,Generic,https://github.com/twipped/spiral.git,false,false,false,7,7,10503,9,,,,1,3,JavaScript,108462128,true,true,true,false,1536118950,1634894011,1646355112,"master","Other","","A bio-cycles tracker for all humans",10,153,4,3,5,189,425,414,0,414,189,JavaScript,0.5676625659050967,323,0,32849814,10819613,118060957,9598829,false,19194,0,true,35,7.810457516339869,2,1,1,1,1,1
984,Generic,https://github.com/txvoz/booking-server.git,false,false,false,0,0,2782,18,,,,1,3,JavaScript,84404645,true,true,true,false,1568330900,1569287068,1653080929,"master","","","Sistema de información web sistema de información booking ",38,116,23,20,24,382,428,421,0,421,382,Java,0.3633276740237691,642,0,15991605,14374617,85503728,1099083,false,41845,0,true,35,6.327586206896552,18,10,4,10,3,2
985,Generic,https://github.com/uber/react-digraph.git,false,false,false,2293,2293,28771,84,,,,260,1528,JavaScript,153656293,true,true,true,false,1478850180,1654049329,1641140334,"master","MIT License","","A library for creating directed graph editors",21,565,51,42,54,198,1244,1243,0,1243,198,JavaScript,0.7350367518375919,2100,0,12689622,2894581,175292809,21636516,true,11212,0,true,35,7.458407079646018,27,8,1,12,4,1
986,Generic,https://github.com/ucfopen/secret-spreadsheet-materia-widget.git,false,false,false,1,1,5387,17,,,,1,6,JavaScript,87630500,true,true,true,false,1563569845,1574793801,1651200347,"master","GNU Affero General Public License v3.0","https://ucfopen.github.io/Materia-Docs/admin/installing-widgets.html","Secret Spreadsheet. A Materia widget that asks students to fill out missing portions of a spreadsheet.",17,273,5,5,6,154,525,524,0,524,154,Other,0.4883133291219204,773,0,16743020,6070590,90610177,2979677,false,6426,0,true,35,5.750915750915751,3,2,1,3,2,1
987,Generic,https://github.com/udaraprageeth/gatsby-starter-netlify-cms.git,false,false,false,0,0,18336,1,,,,0,1,JavaScript,136164709,true,true,true,false,1581420987,1581426648,1644527711,"master","MIT License","","",2,557,50,26,51,149,586,3,0,3,149,Other,0.6783980582524272,1118,23,63101065,2957784,145817026,9652317,false,22382,0,true,35,12.10951526032316,22,6,3,16,6,3
988,Generic,https://github.com/uic-evl/proto-snp.git,false,false,false,1,1,4482,2,,,,0,18,JavaScript,91485575,true,true,true,true,1442097520,1533583105,1533583104,"master","","","",7,534,4,4,5,364,1603,1589,0,1589,364,JavaScript,0.6107834877843302,1450,0,36303007,2877267,212082510,120596935,true,46969,0,true,10,9.177902621722847,2,2,1,2,2,1
989,Generic,https://github.com/ukhomeoffice/pttg-euro-tlr-enquiry-form.git,false,true,false,0,0,1521,5,,,,1,6,JavaScript,85990222,false,true,true,false,1570461256,1616671396,1615319605,"master","Other","","Enquiry form for queries about European Temporary Leave to Remain",21,698,20,11,21,266,969,968,0,968,266,Other,0.4889719626168224,1308,0,15897152,2317532,124850660,38860438,true,14140,0,true,35,5.302292263610315,12,5,3,10,6,3
990,Generic,https://github.com/umap-project/umap.git,false,false,false,732,732,10611,391,,,,173,56,JavaScript,287457970,true,true,false,false,1438537071,1653991983,1647921555,"master","Do What The F*ck You Want To Public License","http://wiki.openstreetmap.org/wiki/UMap","uMap lets you create maps with OpenStreetMap layers in a minute and embed them in your site.",9,796,33,21,34,538,1842,1841,0,1841,538,Other,0.5377613776137762,2186,0,18234645,2063978,300775202,13317232,false,52443,0,true,35,14.591708542713567,6,1,1,3,1,1
991,Generic,https://github.com/umarsuhail/luxuryvoyagewellness.git,false,false,false,0,0,175354,2,,,,0,2,JavaScript,75917991,true,true,true,false,1569930685,1601803453,1644523747,"master","","","",3,145,4,4,5,415,156,125,0,125,415,Other,0.8153409090909091,861,0,34657875,11420304,85574254,9656263,false,30615,0,true,35,4.165517241379311,3,2,1,3,2,1
992,Generic,https://github.com/unclephil/pikbooth.git,false,false,false,0,0,2185,5,,,,0,1,JavaScript,107925570,true,true,false,false,1550095469,1629129110,1629129107,"master","Apache License 2.0","","A tentative of photobooth under balena.io and node.js",1,293,9,8,10,157,282,274,1,276,157,Other,0.5484330484330484,385,0,21071187,5578662,133136161,25210591,true,18707,0,true,8,6.184300341296928,3,2,1,4,2,1
993,Generic,https://github.com/unfoldingword/word-aligner.git,false,false,false,0,0,860,0,,,,0,12,JavaScript,73264333,true,true,true,false,1523895906,1592355955,1597160241,"develop","MIT License","","Logic for handling word alignment",8,202,9,8,10,84,409,408,0,408,84,Other,0.6419624217118998,615,0,23503688,7946071,130284138,57019805,true,36658,0,true,8,4.564356435643564,6,4,2,6,4,2
994,Generic,https://github.com/unicefburundi/paludisme.git,false,false,false,0,0,2883,0,,,,0,1,JavaScript,52890612,true,true,true,false,1490085589,1542976199,1542976197,"develop","","http://paludisme.unicefburundi.org","Repo for app tracking Malaria",2,130,2,2,3,412,559,516,0,516,412,Python,0.4574235807860262,419,0,15556641,11961054,164094617,111204005,true,55430,0,true,6,5.923076923076923,1,1,1,1,1,1
995,Generic,https://github.com/v-potap/prjmooogle.git,false,false,false,0,0,4700,21,,,,0,2,JavaScript,88284309,true,true,true,true,1565769732,1566481184,1654060095,"master","MIT License","","",28,220,11,6,12,97,208,203,0,203,97,Other,0.49927431059506533,688,0,15847256,7552786,88404283,119974,false,33019,0,true,35,4.245454545454545,8,6,3,7,5,3
996,Generic,https://github.com/valedan/omnireader.git,false,false,false,2,2,3396,4,,,,0,4,JavaScript,31763951,true,true,true,false,1564429638,1581026157,1596193515,"master","","","",11,124,3,2,4,224,628,616,0,616,224,JavaScript,0.6671018276762402,511,0,5463581,12977183,89750497,57986546,true,37772,0,true,35,7.854838709677419,1,1,1,1,1,1
