project_id,year,chain_length,frequency
908535,2014,1,827
908535,2014,2,17
908535,2014,3,1
908535,2015,1,913
908535,2015,2,53
908535,2015,3,3
908535,2015,4,1
908535,2016,1,1259
908535,2016,2,56
908535,2016,3,3
908535,2016,4,1
908535,2018,1,1259
908535,2018,2,56
908535,2018,3,3
908535,2018,4,1
908535,2020,1,1259
908535,2020,2,56
908535,2020,3,3
908535,2020,4,1
908853,2014,1,879
908853,2014,2,41
908853,2014,3,3
908853,2014,6,1
908853,2014,7,1
908853,2015,1,893
908853,2015,2,42
908853,2015,3,3
908853,2015,6,1
908853,2015,7,1
908853,2016,1,930
908853,2016,2,42
908853,2016,3,3
908853,2016,4,3
908853,2016,5,1
908853,2016,6,1
908853,2016,7,1
908853,2017,1,930
908853,2017,2,42
908853,2017,3,3
908853,2017,4,3
908853,2017,5,1
908853,2017,6,1
908853,2017,7,1
909113,2014,1,471
909113,2014,2,47
909113,2014,3,4
909113,2014,4,1
909113,2015,1,796
909113,2015,2,88
909113,2015,3,6
909113,2015,4,1
909113,2019,1,796
909113,2019,2,88
909113,2019,3,6
909113,2019,4,1
909295,2014,1,722
909295,2014,2,24
909295,2014,5,1
909295,2015,1,722
909295,2015,2,24
909295,2015,5,1
909295,2016,1,777
909295,2016,2,30
909295,2016,5,1
909295,2017,1,779
909295,2017,2,31
909295,2017,5,1
910470,2013,1,691
910470,2013,2,37
910470,2013,3,13
910470,2013,4,2
910470,2013,5,1
910470,2013,6,2
910470,2014,1,918
910470,2014,2,51
910470,2014,3,18
910470,2014,4,10
910470,2014,6,2
910470,2014,8,1
910470,2015,1,1530
910470,2015,2,104
910470,2015,3,26
910470,2015,4,11
910470,2015,5,2
910470,2015,6,2
910470,2015,9,1
910470,2016,1,2063
910470,2016,2,126
910470,2016,3,35
910470,2016,4,12
910470,2016,5,3
910470,2016,6,14
910470,2017,1,1540
910470,2017,2,118
910470,2017,3,27
910470,2017,4,20
910470,2017,5,2
910470,2017,6,2
910470,2017,9,1
910549,2017,1,862
910549,2017,2,14
910549,2018,1,326
910549,2018,2,14
910697,2013,1,3720
910697,2013,2,377
910697,2013,3,61
910697,2013,4,37
910697,2013,6,2
910697,2014,1,5015
910697,2014,2,522
910697,2014,3,104
910697,2014,4,36
910697,2014,6,2
910697,2015,1,5098
910697,2015,2,524
910697,2015,3,105
910697,2015,4,37
910697,2015,6,2
910836,2013,1,300
910836,2013,2,28
910836,2013,3,3
910836,2013,4,3
910836,2014,1,467
910836,2014,2,47
910836,2014,3,3
910836,2014,4,12
910836,2014,5,1
910836,2017,1,1704
910836,2017,2,271
910836,2017,3,103
910836,2017,4,12
910836,2017,5,3
910836,2017,6,3
911026,2014,1,2548
911026,2014,2,181
911026,2014,3,32
911026,2014,4,9
911026,2014,5,2
911026,2014,6,1
911026,2015,1,22124
911026,2015,2,955
911026,2015,3,196
911026,2015,4,54
911026,2015,5,16
911026,2015,6,12
911026,2015,7,3
911026,2015,8,4
911026,2015,9,2
911026,2015,10,1
911026,2016,1,22098
911026,2016,2,939
911026,2016,3,195
911026,2016,4,53
911026,2016,5,19
911026,2016,6,12
911026,2016,7,3
911026,2016,8,4
911026,2016,9,2
911026,2016,10,1
911026,2017,1,22470
911026,2017,2,984
911026,2017,3,200
911026,2017,4,58
911026,2017,5,20
911026,2017,6,12
911026,2017,7,3
911026,2017,8,4
911026,2017,9,2
911026,2017,10,1
911026,2017,11,1
911026,2018,1,22582
911026,2018,2,993
911026,2018,3,201
911026,2018,4,58
911026,2018,5,20
911026,2018,6,12
911026,2018,7,3
911026,2018,8,4
911026,2018,9,2
911026,2018,10,1
911026,2018,11,1
911026,2019,1,22582
911026,2019,2,993
911026,2019,3,201
911026,2019,4,58
911026,2019,5,20
911026,2019,6,12
911026,2019,7,3
911026,2019,8,4
911026,2019,9,2
911026,2019,10,1
911026,2019,11,1
911283,2014,1,823
911283,2014,2,66
911283,2014,3,34
911283,2014,4,2
911283,2014,6,1
911283,2015,1,2502
911283,2015,2,111
911283,2015,3,50
911283,2015,4,10
911283,2015,6,1
911283,2016,1,3311
911283,2016,2,125
911283,2016,3,49
911283,2016,4,11
911283,2016,6,1
911507,2015,1,368
911507,2015,3,1
911507,2016,1,368
911507,2016,3,1
911507,2017,1,375
911507,2017,3,1
911507,2018,1,375
911507,2018,3,1
911507,2019,1,375
911507,2019,3,1
911517,2015,1,297
911517,2015,2,41
911517,2015,3,12
911517,2015,4,2
911517,2015,5,1
911527,2017,1,729
911527,2017,2,48
911527,2017,3,9
911527,2020,1,729
911527,2020,2,48
911527,2020,3,9
911528,2017,1,5666
911528,2017,2,232
911528,2017,3,40
911595,2014,1,286
911595,2014,2,13
911595,2014,3,6
911595,2014,4,3
911595,2014,5,1
911595,2014,6,1
911595,2015,1,286
911595,2015,2,13
911595,2015,3,6
911595,2015,4,3
911595,2015,5,1
911595,2015,6,1
911595,2016,1,286
911595,2016,2,13
911595,2016,3,6
911595,2016,4,3
911595,2016,5,1
911595,2016,6,1
911595,2017,1,286
911595,2017,2,13
911595,2017,3,6
911595,2017,4,3
911595,2017,5,1
911595,2017,6,1
911595,2018,1,286
911595,2018,2,13
911595,2018,3,6
911595,2018,4,3
911595,2018,5,1
911595,2018,6,1
911595,2019,1,286
911595,2019,2,13
911595,2019,3,6
911595,2019,4,3
911595,2019,5,1
911595,2019,6,1
911693,2014,1,1664
911693,2014,2,135
911693,2014,3,13
911693,2014,4,14
911693,2015,1,2516
911693,2015,2,175
911693,2015,3,15
911693,2015,4,14
911693,2016,1,3861
911693,2016,2,353
911693,2016,3,24
911693,2016,4,16
911693,2016,5,1
911693,2016,7,1
911693,2017,1,4418
911693,2017,2,385
911693,2017,3,26
911693,2017,4,16
911693,2017,5,1
911693,2017,7,1
911693,2018,1,4734
911693,2018,2,403
911693,2018,3,29
911693,2018,4,17
911693,2018,5,3
911693,2018,7,1
911693,2019,1,4911
911693,2019,2,430
911693,2019,3,33
911693,2019,4,17
911693,2019,5,4
911693,2019,6,2
911693,2019,7,1
911693,2020,1,5608
911693,2020,2,433
911693,2020,3,37
911693,2020,4,19
911693,2020,5,4
911693,2020,6,2
911693,2020,7,1
911693,2021,1,5671
911693,2021,2,435
911693,2021,3,37
911693,2021,4,19
911693,2021,5,4
911693,2021,6,2
911693,2021,7,1
912077,2014,1,2619
912077,2014,2,206
912077,2014,3,79
912077,2014,4,27
912077,2014,5,1
912077,2015,1,2809
912077,2015,2,234
912077,2015,3,81
912077,2015,4,28
912077,2015,5,1
912553,2014,1,332
912553,2014,2,38
912553,2014,4,3
912553,2015,1,368
912553,2015,2,42
912553,2015,4,3
912582,2014,1,965
912582,2014,2,54
912582,2014,3,6
912582,2014,4,1
912582,2014,5,1
912582,2015,1,3435
912582,2015,2,265
912582,2015,3,21
912582,2015,4,3
912952,2015,1,89
912952,2015,2,2
912952,2016,1,89
912952,2016,2,2
913042,2014,1,44
913042,2014,2,12
913042,2014,3,3
913042,2015,1,63
913042,2015,2,12
913042,2015,3,3
913042,2016,1,144
913042,2016,2,17
913042,2016,3,3
913042,2017,1,156
913042,2017,2,16
913042,2017,3,2
913042,2018,1,156
913042,2018,2,16
913042,2018,3,2
913042,2019,1,127
913042,2019,2,13
913042,2019,3,2
913042,2020,1,88
913042,2020,2,11
913042,2020,3,2
914084,2015,1,13
914084,2015,2,7
914084,2016,1,1558
914084,2016,2,64
914084,2016,3,11
914084,2016,4,4
914084,2016,6,3
914084,2017,1,1559
914084,2017,2,64
914084,2017,3,11
914084,2017,4,4
914084,2017,6,3
914084,2018,1,1708
914084,2018,2,73
914084,2018,3,14
914084,2018,4,4
914084,2018,6,3
914084,2019,1,14
914084,2019,2,7
914084,2020,1,1725
914084,2020,2,75
914084,2020,3,14
914084,2020,4,4
914084,2020,6,3
914084,2021,1,1725
914084,2021,2,75
914084,2021,3,14
914084,2021,4,4
914084,2021,6,3
914489,2011,1,864
914489,2011,2,46
914489,2011,3,19
914489,2011,4,2
914489,2012,1,3387
914489,2012,2,136
914489,2012,3,32
914489,2013,1,3396
914489,2013,2,135
914489,2013,3,32
914489,2014,1,1934
914489,2014,2,85
914489,2014,3,11
914489,2014,4,3
914489,2015,1,9110
914489,2015,2,621
914489,2015,3,61
914489,2015,4,11
914489,2015,6,4
914489,2015,7,1
914489,2016,1,11504
914489,2016,2,816
914489,2016,3,65
914489,2016,4,15
914489,2016,6,5
914489,2017,1,12260
914489,2017,2,851
914489,2017,3,75
914489,2017,4,15
914489,2017,6,5
914489,2020,1,12287
914489,2020,2,853
914489,2020,3,75
914489,2020,4,15
914489,2020,6,5
915116,2015,1,332
915116,2015,2,4
915116,2015,3,3
915116,2016,1,353
915116,2016,2,4
915116,2016,3,3
915116,2017,1,393
915116,2017,2,4
915116,2017,3,3
915116,2018,1,392
915116,2018,2,4
915116,2018,3,3
915116,2019,1,392
915116,2019,2,4
915116,2019,3,3
915328,2014,1,450
915328,2014,2,31
915328,2014,3,3
915328,2015,1,513
915328,2015,2,35
915328,2015,3,4
915328,2016,1,1464
915328,2016,2,145
915328,2016,3,9
915328,2016,4,1
915328,2016,5,1
915328,2016,6,1
915328,2016,7,2
915328,2017,1,1474
915328,2017,2,143
915328,2017,3,9
915328,2017,4,1
915328,2017,5,1
915328,2017,6,2
915328,2017,7,2
915328,2018,1,1320
915328,2018,2,140
915328,2018,3,9
915328,2018,4,2
915328,2018,5,1
915328,2018,6,2
915328,2018,7,4
915328,2019,1,582
915328,2019,2,42
915328,2019,3,4
915328,2019,4,1
915328,2019,5,1
915328,2019,6,1
915328,2019,7,2
915328,2020,1,763
915328,2020,2,55
915328,2020,3,5
915328,2020,4,2
915328,2020,5,1
915328,2020,7,1
915328,2020,8,2
915328,2020,9,1
915328,2021,1,574
915328,2021,2,37
915328,2021,3,5
915328,2021,4,2
915328,2021,5,1
915328,2021,7,1
915328,2021,8,1
915328,2021,9,1
915331,2015,1,674
915331,2015,2,38
915331,2015,3,4
915331,2015,4,3
915763,2014,1,176
915763,2014,2,3
915763,2014,4,2
915763,2015,1,605
915763,2015,2,12
915763,2015,3,2
915763,2015,4,3
915763,2015,5,1
915849,2016,1,418
915849,2016,2,27
915849,2016,3,4
915849,2016,4,6
915849,2016,5,3
915849,2016,7,1
915849,2017,1,422
915849,2017,2,27
915849,2017,3,4
915849,2017,4,6
915849,2017,5,3
915849,2017,7,1
915889,2014,1,158
915889,2014,2,4
915889,2014,3,1
915889,2015,1,172
915889,2015,2,7
915889,2015,3,1
915889,2016,1,200
915889,2016,2,7
915889,2016,3,1
915889,2017,1,202
915889,2017,2,7
915889,2017,3,1
916143,2015,1,2094
916143,2015,2,137
916143,2015,3,12
916143,2015,4,29
916143,2015,6,1
916194,2014,1,74
916194,2014,2,7
916194,2014,3,3
916194,2015,1,74
916194,2015,2,7
916194,2015,3,3
916194,2016,1,77
916194,2016,2,7
916194,2016,3,3
916194,2017,1,77
916194,2017,2,7
916194,2017,3,3
916287,2014,1,1277
916287,2014,2,39
916287,2014,3,5
916287,2015,1,804
916287,2015,2,24
916287,2016,1,1282
916287,2016,2,51
916287,2017,1,1291
916287,2017,2,51
916287,2018,1,1288
916287,2018,2,51
916287,2019,1,1355
916287,2019,2,56
916287,2019,4,1
916312,2010,1,91500
916312,2010,2,3418
916312,2010,3,312
916312,2010,4,48
916312,2010,5,25
916312,2010,8,1
916312,2010,12,1
916312,2010,25,1
916312,2010,28,1
916312,2011,1,119279
916312,2011,2,4802
916312,2011,3,475
916312,2011,4,57
916312,2011,5,26
916312,2011,6,1
916312,2011,7,3
916312,2011,8,1
916312,2011,9,1
916312,2011,12,1
916312,2011,16,1
916312,2011,25,1
916312,2011,28,1
916312,2012,1,139803
916312,2012,2,6625
916312,2012,3,763
916312,2012,4,113
916312,2012,5,46
916312,2012,6,8
916312,2012,7,3
916312,2012,8,3
916312,2012,9,3
916312,2012,12,1
916312,2012,13,1
916312,2012,16,3
916312,2012,25,1
916312,2012,28,1
916312,2013,1,190952
916312,2013,2,8417
916312,2013,3,1093
916312,2013,4,155
916312,2013,5,52
916312,2013,6,13
916312,2013,7,10
916312,2013,8,3
916312,2013,9,3
916312,2013,12,1
916312,2013,13,1
916312,2013,16,2
916312,2013,19,1
916312,2013,25,1
916312,2013,26,1
916312,2013,28,1
916312,2014,1,198861
916312,2014,2,8711
916312,2014,3,1106
916312,2014,4,156
916312,2014,5,53
916312,2014,6,15
916312,2014,7,10
916312,2014,8,3
916312,2014,9,3
916312,2014,12,1
916312,2014,13,1
916312,2014,16,2
916312,2014,19,1
916312,2014,25,1
916312,2014,26,1
916312,2014,28,1
916448,2015,1,1898
916448,2015,2,140
916448,2015,3,7
916448,2015,4,3
916673,2015,1,739
916673,2015,2,58
916673,2015,3,2
916673,2015,4,2
916673,2015,9,1
916673,2015,14,1
916673,2016,1,2042
916673,2016,2,109
916673,2016,3,4
916673,2016,4,12
916673,2016,5,1
916673,2016,6,1
916673,2016,9,5
916673,2016,14,1
916673,2017,1,1985
916673,2017,2,104
916673,2017,3,4
916673,2017,4,12
916673,2017,5,1
916673,2017,6,1
916673,2017,9,5
916673,2017,14,1
917017,2014,1,120
917017,2014,3,3
917017,2015,1,120
917017,2015,3,3
917317,2014,1,446
917317,2014,2,21
917317,2014,3,17
917317,2014,4,10
917317,2014,7,2
917317,2014,29,1
917317,2015,1,504
917317,2015,2,21
917317,2015,3,19
917317,2015,4,11
917317,2015,7,2
917317,2015,29,1
917317,2016,1,499
917317,2016,2,21
917317,2016,3,19
917317,2016,4,11
917317,2016,7,2
917317,2016,29,1
917317,2017,1,499
917317,2017,2,21
917317,2017,3,19
917317,2017,4,11
917317,2017,7,2
917317,2017,29,1
917317,2018,1,499
917317,2018,2,21
917317,2018,3,19
917317,2018,4,11
917317,2018,7,2
917317,2018,29,1
917798,2015,1,707
917798,2015,2,68
917798,2015,3,8
917798,2015,5,1
917798,2015,6,1
917798,2015,8,1
917798,2016,1,743
917798,2016,2,71
917798,2016,3,10
917798,2016,4,2
917798,2016,5,1
917798,2016,6,1
917798,2016,8,1
917930,2014,1,244
917930,2014,2,20
917930,2014,3,4
917930,2014,4,4
917930,2015,1,245
917930,2015,2,21
917930,2015,3,4
917930,2015,4,3
917930,2015,5,1
917965,2015,1,3310
917965,2015,2,190
917965,2015,3,15
917965,2016,1,3397
917965,2016,2,192
917965,2016,3,15
918027,2014,1,735
918027,2014,2,40
918027,2014,3,4
918027,2015,1,734
918027,2015,2,40
918027,2015,3,3
918027,2016,1,740
918027,2016,2,40
918027,2016,3,3
918027,2017,1,740
918027,2017,2,40
918027,2017,3,3
918027,2018,1,740
918027,2018,2,40
918027,2018,3,3
918027,2019,1,740
918027,2019,2,40
918027,2019,3,3
918474,2014,1,1405
918474,2014,2,93
918474,2014,3,2
918474,2015,1,1507
918474,2015,2,101
918474,2015,3,2
918474,2016,1,1510
918474,2016,2,100
918474,2016,3,3
918474,2017,1,1510
918474,2017,2,100
918474,2017,3,3
918695,2015,1,2317
918695,2015,2,26
919047,2014,1,427
919047,2014,2,3
919047,2015,1,766
919047,2015,2,41
919047,2016,1,1057
919047,2016,2,84
919047,2018,1,1057
919047,2018,2,84
919047,2019,1,1057
919047,2019,2,84
919092,2009,1,13006
919092,2009,2,1133
919092,2009,3,104
919092,2009,4,8
919092,2009,5,2
919092,2010,1,13008
919092,2010,2,1133
919092,2010,3,104
919092,2010,4,8
919092,2010,5,2
919092,2012,1,13462
919092,2012,2,1223
919092,2012,3,113
919092,2012,4,8
919092,2012,5,2
919092,2016,1,13006
919092,2016,2,1133
919092,2016,3,104
919092,2016,4,8
919092,2016,5,2
919841,2014,1,2779
919841,2014,2,88
919841,2014,3,2
919841,2015,1,2781
919841,2015,2,88
919841,2015,3,2
920128,2014,1,415
920128,2014,2,29
920128,2014,3,10
920128,2014,4,2
920128,2014,5,1
920128,2014,7,1
920128,2015,1,787
920128,2015,2,63
920128,2015,3,18
920128,2015,4,5
920128,2016,1,823
920128,2016,2,67
920128,2016,3,18
920128,2016,4,5
920128,2017,1,811
920128,2017,2,59
920128,2017,3,17
920128,2017,4,4
920128,2018,1,1451
920128,2018,2,168
920128,2018,3,34
920128,2018,4,6
920128,2018,5,1
920837,2014,1,18467
920837,2014,2,1939
920837,2014,3,285
920837,2014,4,45
920837,2014,5,10
920837,2014,6,14
920837,2014,7,3
920837,2014,8,3
920837,2014,9,3
920837,2015,1,19665
920837,2015,2,2074
920837,2015,3,312
920837,2015,4,46
920837,2015,5,12
920837,2015,6,17
920837,2015,7,4
920837,2015,8,3
920837,2015,9,3
920837,2016,1,19844
920837,2016,2,2068
920837,2016,3,319
920837,2016,4,47
920837,2016,5,13
920837,2016,6,17
920837,2016,7,5
920837,2016,8,3
920837,2016,9,3
920837,2017,1,19835
920837,2017,2,2030
920837,2017,3,314
920837,2017,4,47
920837,2017,5,13
920837,2017,6,17
920837,2017,7,3
920837,2017,8,3
920837,2017,9,3
920837,2018,1,19838
920837,2018,2,2030
920837,2018,3,314
920837,2018,4,47
920837,2018,5,13
920837,2018,6,17
920837,2018,7,3
920837,2018,8,3
920837,2018,9,3
920965,2008,1,16310
920965,2008,2,1060
920965,2008,3,258
920965,2008,4,33
920965,2008,5,15
920965,2008,6,4
920965,2008,7,4
920965,2008,10,2
920965,2009,1,17973
920965,2009,2,1122
920965,2009,3,264
920965,2009,4,29
920965,2009,5,13
920965,2009,6,6
920965,2009,7,1
920965,2009,10,2
920965,2010,1,20647
920965,2010,2,1314
920965,2010,3,274
920965,2010,4,39
920965,2010,5,14
920965,2010,6,7
920965,2010,7,1
920965,2010,10,2
920965,2011,1,23277
920965,2011,2,1491
920965,2011,3,281
920965,2011,4,38
920965,2011,5,16
920965,2011,6,7
920965,2011,7,1
920965,2011,10,2
920965,2012,1,24448
920965,2012,2,1524
920965,2012,3,286
920965,2012,4,37
920965,2012,5,16
920965,2012,6,6
920965,2012,7,1
920965,2012,8,2
920965,2012,10,2
920965,2013,1,24995
920965,2013,2,1557
920965,2013,3,295
920965,2013,4,39
920965,2013,5,16
920965,2013,6,6
920965,2013,7,1
920965,2013,8,2
920965,2013,10,2
920965,2014,1,25524
920965,2014,2,1599
920965,2014,3,301
920965,2014,4,39
920965,2014,5,16
920965,2014,6,6
920965,2014,7,1
920965,2014,8,2
920965,2014,10,2
920965,2015,1,25885
920965,2015,2,1632
920965,2015,3,306
920965,2015,4,39
920965,2015,5,16
920965,2015,6,6
920965,2015,7,1
920965,2015,8,2
920965,2015,10,2
920965,2016,1,26672
920965,2016,2,1743
920965,2016,3,318
920965,2016,4,39
920965,2016,5,16
920965,2016,6,6
920965,2016,7,1
920965,2016,8,2
920965,2016,10,2
920973,2014,1,278
920973,2014,2,26
920973,2014,3,1
920973,2014,5,1
920973,2015,1,289
920973,2015,2,26
920973,2015,3,1
920973,2015,5,1
920973,2018,1,289
920973,2018,2,26
920973,2018,3,1
920973,2018,5,1
921500,2014,1,85
921500,2014,2,13
921500,2014,3,1
921500,2015,1,155
921500,2015,2,16
921500,2015,3,1
922041,2009,1,159
922041,2009,2,8
922041,2009,3,1
922477,2014,1,1009
922477,2014,2,36
922477,2015,1,1830
922477,2015,2,67
922477,2015,3,1
922477,2016,1,2025
922477,2016,2,72
922477,2016,3,2
922477,2017,1,2032
922477,2017,2,72
922477,2017,3,2
922477,2018,1,7879
922477,2018,2,402
922477,2018,3,54
922477,2018,4,24
922477,2018,5,4
922477,2018,6,4
922477,2018,7,4
922517,2009,1,1364
922517,2009,2,36
922747,2015,1,101
922747,2015,2,4
922747,2015,3,1
923522,2014,1,205
923522,2014,2,3
923522,2014,3,2
923522,2015,1,238
923522,2015,2,4
924132,2011,1,2029
924132,2011,2,122
924132,2011,3,16
924132,2011,4,1
924132,2011,5,1
924132,2012,1,2028
924132,2012,2,122
924132,2012,3,16
924132,2012,4,1
924132,2012,5,1
924132,2014,1,417
924132,2014,2,2
924132,2014,3,1
924132,2015,1,417
924132,2015,2,2
924132,2015,3,1
924132,2016,1,417
924132,2016,2,2
924132,2016,3,1
924132,2017,1,417
924132,2017,2,2
924132,2017,3,1
924320,2013,1,14739
924320,2013,2,736
924320,2013,3,114
924320,2013,4,24
924320,2013,5,11
924320,2013,6,10
924320,2013,7,1
924320,2013,8,3
924320,2013,9,1
924320,2014,1,1244
924320,2014,2,142
924320,2014,3,19
924320,2014,4,3
924320,2014,5,3
924320,2014,7,4
924320,2014,10,1
924320,2014,12,1
924320,2015,1,1400
924320,2015,2,152
924320,2015,3,15
924320,2015,4,3
924320,2015,5,3
924320,2015,6,1
924320,2015,7,3
924320,2015,8,1
924320,2016,1,3337
924320,2016,2,668
924320,2016,3,72
924320,2016,4,10
924320,2016,5,8
924320,2016,6,4
924320,2016,7,8
924320,2016,8,11
924320,2016,9,3
924320,2016,11,1
924320,2016,12,1
924320,2016,18,1
924320,2017,1,5081
924320,2017,2,1380
924320,2017,3,79
924320,2017,4,11
924320,2017,5,12
924320,2017,6,3
924320,2017,7,6
924320,2017,8,6
924320,2017,9,14
924320,2017,10,2
924320,2017,11,2
924320,2017,12,1
924320,2017,13,1
924320,2018,1,5640
924320,2018,2,1675
924320,2018,3,74
924320,2018,4,14
924320,2018,5,9
924320,2018,6,8
924320,2018,7,4
924320,2018,8,10
924320,2018,9,5
924320,2018,10,1
924320,2018,11,2
924320,2018,12,1
924320,2018,13,1
924320,2019,1,5574
924320,2019,2,1657
924320,2019,3,77
924320,2019,4,17
924320,2019,5,10
924320,2019,6,8
924320,2019,7,5
924320,2019,8,11
924320,2019,9,4
924320,2019,10,1
924320,2019,11,1
924320,2019,12,1
924320,2019,13,1
924320,2020,1,5644
924320,2020,2,1660
924320,2020,3,77
924320,2020,4,16
924320,2020,5,10
924320,2020,6,8
924320,2020,7,5
924320,2020,8,11
924320,2020,9,4
924320,2020,10,1
924320,2020,11,1
924320,2020,12,1
924320,2020,13,1
924320,2021,1,5644
924320,2021,2,1660
924320,2021,3,77
924320,2021,4,16
924320,2021,5,10
924320,2021,6,8
924320,2021,7,5
924320,2021,8,11
924320,2021,9,4
924320,2021,10,1
924320,2021,11,1
924320,2021,12,1
924320,2021,13,1
924666,2014,1,9604
924666,2014,2,462
924666,2014,3,103
924666,2014,4,29
924666,2014,5,7
924666,2014,6,5
924666,2014,10,1
924666,2015,1,2788
924666,2015,2,401
924666,2015,3,49
924666,2015,6,1
924724,2009,1,1343
924724,2009,2,45
924724,2009,3,1
924724,2009,13,1
924724,2009,14,1
924724,2010,1,17019
924724,2010,2,1057
924724,2010,3,60
924724,2010,4,28
924724,2010,5,19
924724,2010,6,10
924724,2010,10,1
924724,2010,13,1
924724,2011,1,67261
924724,2011,2,4096
924724,2011,3,438
924724,2011,4,318
924724,2011,5,129
924724,2011,6,40
924724,2011,7,7
924724,2011,8,6
924724,2011,10,2
924724,2011,11,1
924724,2011,13,1
924724,2011,14,1
924724,2012,1,90075
924724,2012,2,5563
924724,2012,3,1021
924724,2012,4,798
924724,2012,5,194
924724,2012,6,54
924724,2012,7,12
924724,2012,8,8
924724,2012,9,4
924724,2012,10,3
924724,2012,11,1
924724,2012,12,1
924724,2012,13,1
924724,2012,17,1
924724,2012,23,2
924724,2012,26,1
924724,2012,59,1
924724,2012,64,1
924724,2013,1,116255
924724,2013,2,7065
924724,2013,3,1300
924724,2013,4,1145
924724,2013,5,198
924724,2013,6,69
924724,2013,7,17
924724,2013,8,11
924724,2013,9,7
924724,2013,10,3
924724,2013,11,1
924724,2013,12,1
924724,2013,14,1
924724,2013,18,1
924724,2013,23,1
924724,2013,26,2
924724,2013,29,1
924724,2013,58,1
924724,2014,1,118362
924724,2014,2,7448
924724,2014,3,1812
924724,2014,4,479
924724,2014,5,199
924724,2014,6,71
924724,2014,7,17
924724,2014,8,11
924724,2014,9,7
924724,2014,10,3
924724,2014,11,1
924724,2014,12,1
924724,2014,14,2
924724,2014,18,1
924724,2014,24,1
924724,2014,26,2
924724,2014,32,1
924724,2014,62,1
924724,2015,1,1416528
924724,2015,2,55281
924724,2015,3,4998
924724,2015,4,890
924724,2015,5,304
924724,2015,6,68
924724,2016,1,1533243
924724,2016,2,61213
924724,2016,3,5643
924724,2016,4,977
924724,2016,5,328
924724,2016,6,71
924724,2016,7,4
924724,2016,8,8
924724,2017,1,205346
924724,2017,2,16479
924724,2017,3,3797
924724,2017,4,1015
924724,2017,5,393
924724,2017,6,109
924724,2017,7,35
924724,2017,8,24
924724,2017,9,17
924724,2017,10,8
924724,2017,11,4
924724,2017,12,2
924724,2017,14,4
924724,2017,18,2
924724,2017,24,1
924724,2017,28,1
924724,2017,38,2
924724,2017,61,2
924724,2018,1,3273179
924724,2018,2,148033
924724,2018,3,14989
924724,2018,4,2205
924724,2018,5,636
924724,2018,6,112
924724,2018,7,46
924724,2018,8,90
924724,2019,1,3627095
924724,2019,2,165604
924724,2019,3,16825
924724,2019,4,2453
924724,2019,5,720
924724,2019,6,136
924724,2019,7,62
924724,2019,8,106
924724,2020,1,207604
924724,2020,2,17835
